Transaction Date,Transaction Time,Product,Quantity,Total Price
2024-05-11,17:05:00,Matcha Frappe,4,640
2024-05-11,13:24:00,Coffee Jelly Frappuccino,4,680
2024-05-11,23:11:00,Biscoff (Coffee or None),4,680
2024-05-11,20:32:00,Americano,3,330
2024-05-12,01:44:00,Sausage,3,315
2024-05-12,00:45:00,Latte,3,435
2024-05-12,20:39:00,Spanish Latte,2,320
2024-05-12,14:04:00,Lasagna,1,170
2024-05-12,08:30:00,Biscoff (Coffee or None),2,340
2024-05-12,08:59:00,Chicken or Beef Quesadilla Whole,4,800
2024-05-12,00:15:00,Biscoff Cream,3,510
2024-05-12,04:02:00,Strawberries & Cream,2,320
2024-05-12,15:11:00,Black Tea Strawberry Peach,3,420
2024-05-12,11:44:00,Chicken or Beef Quesadilla Half,3,330
2024-05-13,22:02:00,Salted Caramel Latte,1,160
2024-05-13,06:36:00,Chicken or Beef Quesadilla Whole,2,400
2024-05-13,16:17:00,Spanish Latte,2,320
2024-05-13,16:06:00,White Chocolate Chip Frappe,3,510
2024-05-13,00:06:00,Latte,1,145
2024-05-13,02:40:00,Lasagna,1,170
2024-05-13,17:05:00,Black Tea Strawberry Peach,1,140
2024-05-13,04:35:00,Hazelnut Mocha Macchiato,2,320
2024-05-13,17:31:00,Bap's Platter (for sharing),1,290
2024-05-13,20:11:00,Americano,4,440
2024-05-13,18:55:00,Chicken or Beef Quesadilla Whole,2,400
2024-05-13,09:54:00,Peach Mango Frappe,1,160
2024-05-13,05:06:00,Caramel Macchiato,2,320
2024-05-13,10:18:00,Biscoff (Coffee or None),1,170
2024-05-13,04:51:00,Salted Caramel Latte,4,640
2024-05-13,07:13:00,Matcha Frappe,4,640
2024-05-13,01:05:00,Matcha Frappe,1,160
2024-05-13,13:41:00,Mojos,2,210
2024-05-13,13:04:00,Matcha Frappuccino,4,640
2024-05-13,21:06:00,Choose Any Two,1,190
2024-05-13,09:20:00,Choose Any Two,1,190
2024-05-13,02:55:00,Cappuccino,2,290
2024-05-13,18:02:00,Matcha,1,150
2024-05-13,14:30:00,Chicken or Beef Quesadilla Whole,2,400
2024-05-13,12:34:00,Cookies & Cream Frappe,1,170
2024-05-13,19:06:00,Chocolate Frappe,1,160
2024-05-13,23:31:00,Matcha Frappe,4,640
2024-05-13,23:34:00,Mojos,2,210
2024-05-14,23:32:00,Chicken or Beef Quesadilla Whole,1,200
2024-05-14,18:17:00,Bap's Platter (for sharing),3,870
2024-05-14,18:12:00,Strawberries & Cream,1,160
2024-05-14,15:28:00,Bap's Coffee Signature,4,640
2024-05-14,00:08:00,Matcha Frappe,2,320
2024-05-14,18:57:00,Mojos,2,210
2024-05-14,19:26:00,Peach Mango Frappe,2,320
2024-05-14,05:34:00,Mojos,1,105
2024-05-14,01:21:00,Salted Caramel Latte,2,320
2024-05-14,01:14:00,Biscoff Cream,2,340
2024-05-14,10:25:00,Latte,2,290
2024-05-14,15:53:00,Matcha Frappe,3,480
2024-05-14,09:29:00,Cookies & Cream Frappe,4,680
2024-05-14,22:16:00,Peach Mango Frappe,2,320
2024-05-14,11:47:00,Classic Chocolate,3,450
2024-05-14,18:35:00,Matcha,4,600
2024-05-14,13:31:00,Mocha,2,320
2024-05-14,23:17:00,Caramel Macchiato,1,160
2024-05-14,09:16:00,Choose Any Two,1,190
2024-05-14,21:52:00,Bap's Platter (for sharing),2,580
2024-05-14,09:01:00,Latte,2,290
2024-05-15,10:42:00,Mojos,2,210
2024-05-15,15:04:00,Sausage,2,210
2024-05-15,01:01:00,Cappuccino,3,435
2024-05-15,19:24:00,Salted Caramel Latte,3,480
2024-05-15,05:10:00,Chicken or Beef Quesadilla Whole,3,600
2024-05-15,13:28:00,Bap's Coffee Signature,4,640
2024-05-15,00:46:00,Choose Any Two,2,380
2024-05-15,16:17:00,Bap's Platter (for sharing),1,290
2024-05-15,00:57:00,Caramel Macchiato,2,320
2024-05-15,12:47:00,Biscoff Latte,4,640
2024-05-15,19:45:00,Peach Mango Frappe,1,160
2024-05-15,18:14:00,Sausage,3,315
2024-05-15,14:45:00,White Chocolate Mocha,3,480
2024-05-15,06:36:00,Latte,3,435
2024-05-15,05:12:00,Lasagna,2,340
2024-05-15,20:21:00,Biscoff (Coffee or None),3,510
2024-05-15,07:29:00,White Hot Chocolate,3,450
2024-05-15,16:25:00,Chicken or Beef Quesadilla Half,2,220
2024-05-15,01:39:00,Matcha Frappuccino,4,640
2024-05-15,08:10:00,Coffee Jelly Frappuccino,3,510
2024-05-15,21:27:00,Sausage,2,210
2024-05-16,18:58:00,Bap's Coffee Signature,4,640
2024-05-16,21:38:00,Peach Mango Frappe,1,160
2024-05-16,11:58:00,Spanish Latte,4,640
2024-05-16,03:30:00,Mocha,3,480
2024-05-16,09:11:00,Creamy Chicken Pesto,4,680
2024-05-16,00:26:00,Lasagna,2,340
2024-05-16,11:21:00,Chocolate Frappe,1,160
2024-05-16,03:48:00,Nachos (for sharing),3,585
2024-05-16,06:06:00,Nachos (for sharing),4,780
2024-05-16,08:43:00,White Chocolate Chip Frappe,4,680
2024-05-16,01:45:00,Caramel Macchiato,4,640
2024-05-16,21:45:00,Caramel Macchiato,1,160
2024-05-16,16:14:00,Coffee Jelly Frappuccino,1,170
2024-05-16,11:12:00,Savory Bites,3,315
2024-05-16,00:17:00,White Chocolate Chip Frappe,2,340
2024-05-16,19:27:00,Sausage,1,105
2024-05-16,12:32:00,Nachos (for sharing),2,390
2024-05-16,23:12:00,Cappuccino,2,290
2024-05-16,10:57:00,Biscoff (Coffee or None),3,510
2024-05-16,16:27:00,Mocha,2,320
2024-05-16,07:25:00,Strawberries & Cream,1,160
2024-05-16,02:29:00,White Chocolate Mocha,2,320
2024-05-16,18:42:00,White Chocolate Mocha,2,320
2024-05-16,15:43:00,Coffee Jelly Frappuccino,3,510
2024-05-17,10:52:00,Peach Mango Frappe,1,160
2024-05-17,04:10:00,Biscoff Latte,1,160
2024-05-17,17:55:00,Black Tea Strawberry Peach,2,280
2024-05-17,13:00:00,Peach Mango Frappe,2,320
2024-05-17,13:22:00,Chicken or Beef Quesadilla Half,2,220
2024-05-17,17:02:00,Latte,2,290
2024-05-17,12:38:00,White Chocolate Mocha,4,640
2024-05-17,05:22:00,Chocolate Frappe,2,320
2024-05-17,23:15:00,Bap's Coffee Signature,4,640
2024-05-17,13:54:00,Caramel Macchiato,3,480
2024-05-17,16:04:00,Sausage,1,105
2024-05-17,00:28:00,Creamy Chicken Pesto,2,340
2024-05-17,05:32:00,White Hot Chocolate,1,150
2024-05-17,21:56:00,Cappuccino,1,145
2024-05-17,15:43:00,Biscoff Cream,4,680
2024-05-17,23:49:00,Chicken or Beef Quesadilla Whole,4,800
2024-05-17,19:57:00,Spanish Latte,1,160
2024-05-18,13:47:00,Black Tea Strawberry Peach,3,420
2024-05-18,20:15:00,Biscoff Cream,4,680
2024-05-18,20:38:00,Cappuccino,2,290
2024-05-18,20:55:00,Choose Any Two,2,380
2024-05-18,20:18:00,Mojos,2,210
2024-05-18,13:12:00,Matcha,4,600
2024-05-18,22:26:00,Americano,2,220
2024-05-18,23:36:00,Lasagna,2,340
2024-05-18,19:32:00,White Chocolate Chip Frappe,1,170
2024-05-18,23:48:00,Americano,3,330
2024-05-18,16:54:00,White Chocolate Mocha,4,640
2024-05-18,17:20:00,Savory Bites,3,315
2024-05-19,01:15:00,Latte,3,435
2024-05-19,16:01:00,White Hot Chocolate,4,600
2024-05-19,03:34:00,Coffee Jelly Frappuccino,2,340
2024-05-19,06:32:00,Caramel Macchiato,1,160
2024-05-19,18:12:00,Spanish Latte,3,480
2024-05-19,16:48:00,Creamy Chicken Pesto,2,340
2024-05-19,11:12:00,Biscoff (Coffee or None),3,510
2024-05-19,19:57:00,Sausage,1,105
2024-05-19,00:30:00,Savory Bites,3,315
2024-05-19,23:20:00,White Chocolate Chip Frappe,2,340
2024-05-19,12:18:00,Creamy Chicken Pesto,2,340
2024-05-19,18:01:00,Matcha Frappuccino,1,160
2024-05-19,14:20:00,Matcha Frappuccino,4,640
2024-05-19,23:29:00,Cookies & Cream Frappe,1,170
2024-05-19,17:29:00,Bap's Platter (for sharing),2,580
2024-05-19,12:16:00,Latte,1,145
2024-05-19,00:12:00,Caramel Macchiato,3,480
2024-05-20,13:44:00,Peach Mango Frappe,3,480
2024-05-20,05:31:00,Chicken or Beef Quesadilla Whole,2,400
2024-05-20,20:28:00,Caramel Macchiato,1,160
2024-05-20,13:40:00,Latte,4,580
2024-05-20,01:08:00,Choose Any Two,4,760
2024-05-20,03:19:00,Nachos (for sharing),4,780
2024-05-20,08:27:00,Cookies & Cream Frappe,4,680
2024-05-20,11:56:00,White Hot Chocolate,1,150
2024-05-20,15:41:00,Peach Mango Frappe,4,640
2024-05-20,12:07:00,Bap's Platter (for sharing),4,1160
2024-05-20,16:39:00,Bap's Coffee Signature,2,320
2024-05-20,23:27:00,White Chocolate Chip Frappe,2,340
2024-05-20,11:39:00,Classic Chocolate,3,450
2024-05-20,16:49:00,Bap's Platter (for sharing),3,870
2024-05-20,03:33:00,Caramel Macchiato,4,640
2024-05-20,21:43:00,Biscoff Latte,2,320
2024-05-20,08:35:00,Matcha Frappe,2,320
2024-05-20,00:59:00,Caramel Macchiato,3,480
2024-05-20,20:50:00,Biscoff Cream,4,680
2024-05-20,12:36:00,Lasagna,2,340
2024-05-20,07:12:00,Black Tea Strawberry Peach,1,140
2024-05-21,00:56:00,White Chocolate Chip Frappe,3,510
2024-05-21,03:05:00,Strawberries & Cream,2,320
2024-05-21,13:07:00,Mojos,2,210
2024-05-21,23:02:00,Chocolate Frappe,4,640
2024-05-21,07:45:00,Classic Chocolate,3,450
2024-05-21,18:16:00,Nachos (for sharing),1,195
2024-05-21,00:16:00,Bap's Platter (for sharing),3,870
2024-05-21,05:25:00,Creamy Chicken Pesto,3,510
2024-05-21,09:55:00,Chicken or Beef Quesadilla Half,1,110
2024-05-21,14:01:00,Salted Caramel Latte,2,320
2024-05-21,14:18:00,Biscoff (Coffee or None),4,680
2024-05-21,07:24:00,Lasagna,1,170
2024-05-21,23:26:00,Sausage,1,105
2024-05-21,17:10:00,Biscoff Cream,4,680
2024-05-21,16:57:00,Chicken or Beef Quesadilla Whole,4,800
2024-05-21,13:22:00,White Hot Chocolate,1,150
2024-05-21,03:47:00,Matcha Frappuccino,4,640
2024-05-21,21:51:00,Strawberries & Cream,1,160
2024-05-21,21:46:00,White Chocolate Mocha,4,640
2024-05-21,18:09:00,Peach Mango Frappe,1,160
2024-05-21,07:16:00,Savory Bites,1,105
2024-05-21,01:42:00,Latte,1,145
2024-05-21,18:44:00,Americano,2,220
2024-05-21,15:42:00,Chicken or Beef Quesadilla Half,3,330
2024-05-21,19:04:00,Lasagna,2,340
2024-05-21,13:33:00,Hazelnut Mocha Macchiato,3,480
2024-05-22,04:32:00,Bap's Platter (for sharing),2,580
2024-05-22,18:52:00,Biscoff (Coffee or None),3,510
2024-05-22,00:24:00,Creamy Chicken Pesto,3,510
2024-05-22,05:37:00,Bap's Platter (for sharing),2,580
2024-05-22,17:40:00,Matcha Frappe,2,320
2024-05-22,08:27:00,Bap's Coffee Signature,3,480
2024-05-22,15:15:00,Mocha,2,320
2024-05-22,15:25:00,Coffee Jelly Frappuccino,1,170
2024-05-22,14:26:00,Savory Bites,3,315
2024-05-22,07:12:00,Spanish Latte,4,640
2024-05-22,09:58:00,Sausage,3,315
2024-05-22,06:54:00,White Hot Chocolate,3,450
2024-05-22,09:00:00,Black Tea Strawberry Peach,2,280
2024-05-22,23:07:00,Lasagna,2,340
2024-05-22,04:30:00,Cookies & Cream Frappe,4,680
2024-05-22,03:33:00,Salted Caramel Latte,2,320
2024-05-22,00:58:00,White Chocolate Chip Frappe,2,340
2024-05-22,15:23:00,Spanish Latte,4,640
2024-05-22,02:02:00,Cappuccino,4,580
2024-05-23,07:18:00,Matcha Frappe,2,320
2024-05-23,01:57:00,Matcha,2,300
2024-05-23,15:04:00,Chicken or Beef Quesadilla Whole,3,600
2024-05-23,14:35:00,Spanish Latte,4,640
2024-05-23,15:34:00,Latte,2,290
2024-05-23,01:14:00,Savory Bites,3,315
2024-05-23,00:20:00,Peach Mango Frappe,2,320
2024-05-23,20:34:00,Black Tea Strawberry Peach,4,560
2024-05-23,19:32:00,Coffee Jelly Frappuccino,4,680
2024-05-23,13:37:00,Bap's Platter (for sharing),3,870
2024-05-23,18:12:00,Classic Chocolate,4,600
2024-05-23,14:05:00,Savory Bites,4,420
2024-05-23,06:10:00,Bap's Coffee Signature,3,480
2024-05-23,16:07:00,Matcha Frappuccino,3,480
2024-05-23,09:14:00,Strawberries & Cream,3,480
2024-05-23,03:33:00,Chicken or Beef Quesadilla Half,2,220
2024-05-23,06:35:00,Latte,4,580
2024-05-23,21:00:00,White Hot Chocolate,2,300
2024-05-23,23:42:00,Cappuccino,3,435
2024-05-23,10:46:00,Mojos,2,210
2024-05-24,16:16:00,Sausage,4,420
2024-05-24,06:10:00,White Chocolate Mocha,4,640
2024-05-24,21:46:00,White Chocolate Mocha,2,320
2024-05-24,03:48:00,Biscoff (Coffee or None),4,680
2024-05-24,21:53:00,Biscoff (Coffee or None),4,680
2024-05-24,20:37:00,Black Tea Strawberry Peach,2,280
2024-05-24,05:20:00,Biscoff (Coffee or None),2,340
2024-05-24,22:16:00,White Hot Chocolate,3,450
2024-05-24,16:39:00,Savory Bites,4,420
2024-05-24,12:25:00,Hazelnut Mocha Macchiato,3,480
2024-05-24,17:45:00,Mojos,4,420
2024-05-24,20:29:00,Matcha Frappe,2,320
2024-05-24,04:39:00,Savory Bites,4,420
2024-05-24,01:39:00,Mocha,1,160
2024-05-24,22:08:00,Nachos (for sharing),2,390
2024-05-24,05:27:00,Sausage,3,315
2024-05-24,21:56:00,Lasagna,2,340
2024-05-24,10:38:00,Hazelnut Mocha Macchiato,4,640
2024-05-24,20:13:00,Savory Bites,3,315
2024-05-24,00:52:00,Savory Bites,2,210
2024-05-24,23:07:00,Salted Caramel Latte,4,640
2024-05-24,17:10:00,Peach Mango Frappe,2,320
2024-05-24,20:20:00,Savory Bites,3,315
2024-05-25,06:06:00,Choose Any Two,2,380
2024-05-25,21:03:00,Cookies & Cream Frappe,4,680
2024-05-25,14:31:00,Spanish Latte,3,480
2024-05-25,12:54:00,White Chocolate Chip Frappe,3,510
2024-05-25,06:05:00,Hazelnut Mocha Macchiato,2,320
2024-05-25,00:57:00,Chocolate Frappe,1,160
2024-05-25,17:44:00,Matcha Frappe,4,640
2024-05-25,13:12:00,Peach Mango Frappe,3,480
2024-05-25,22:39:00,Black Tea Strawberry Peach,3,420
2024-05-25,20:14:00,Biscoff Latte,4,640
2024-05-25,04:43:00,Chocolate Frappe,1,160
2024-05-25,15:28:00,Matcha,4,600
2024-05-25,05:38:00,Biscoff Latte,2,320
2024-05-25,01:44:00,Coffee Jelly Frappuccino,2,340
2024-05-25,12:49:00,Spanish Latte,4,640
2024-05-25,12:42:00,White Chocolate Mocha,4,640
2024-05-25,06:18:00,Mojos,2,210
2024-05-25,11:52:00,Cappuccino,3,435
2024-05-25,22:52:00,Cappuccino,1,145
2024-05-25,12:17:00,Biscoff Latte,4,640
2024-05-25,07:23:00,Mocha,1,160
2024-05-26,20:59:00,White Chocolate Mocha,3,480
2024-05-26,02:34:00,Chocolate Frappe,1,160
2024-05-26,08:29:00,Nachos (for sharing),4,780
2024-05-26,11:48:00,Bap's Platter (for sharing),1,290
2024-05-26,04:57:00,Mocha,2,320
2024-05-26,06:15:00,Bap's Coffee Signature,3,480
2024-05-26,20:22:00,Chicken or Beef Quesadilla Whole,3,600
2024-05-26,21:44:00,Cookies & Cream Frappe,3,510
2024-05-26,22:05:00,Biscoff (Coffee or None),2,340
2024-05-26,17:11:00,Spanish Latte,3,480
2024-05-26,09:20:00,Chicken or Beef Quesadilla Whole,2,400
2024-05-26,13:41:00,Mocha,1,160
2024-05-26,05:47:00,Creamy Chicken Pesto,4,680
2024-05-26,18:22:00,Chicken or Beef Quesadilla Half,4,440
2024-05-26,19:44:00,Strawberries & Cream,3,480
2024-05-26,12:12:00,Biscoff Cream,1,170
2024-05-26,07:23:00,Nachos (for sharing),1,195
2024-05-26,20:28:00,Mojos,1,105
2024-05-26,20:20:00,Matcha Frappuccino,2,320
2024-05-26,01:54:00,White Chocolate Mocha,1,160
2024-05-26,01:04:00,Classic Chocolate,4,600
2024-05-26,16:08:00,Mocha,1,160
2024-05-26,15:06:00,Latte,4,580
2024-05-26,15:20:00,Biscoff Latte,1,160
2024-05-27,17:14:00,Peach Mango Frappe,2,320
2024-05-27,16:38:00,Lasagna,4,680
2024-05-27,00:55:00,Americano,2,220
2024-05-27,21:16:00,Salted Caramel Latte,2,320
2024-05-27,16:55:00,White Hot Chocolate,3,450
2024-05-27,20:03:00,Classic Chocolate,3,450
2024-05-27,11:47:00,White Chocolate Chip Frappe,4,680
2024-05-27,00:21:00,Biscoff Cream,1,170
2024-05-27,18:36:00,Spanish Latte,4,640
2024-05-27,17:10:00,White Hot Chocolate,4,600
2024-05-27,03:51:00,Lasagna,1,170
2024-05-27,16:44:00,Chicken or Beef Quesadilla Half,1,110
2024-05-27,11:03:00,Peach Mango Frappe,4,640
2024-05-27,02:09:00,Strawberries & Cream,1,160
2024-05-27,18:36:00,Choose Any Two,2,380
2024-05-27,03:42:00,Savory Bites,4,420
2024-05-27,21:39:00,Black Tea Strawberry Peach,2,280
2024-05-27,05:56:00,White Hot Chocolate,1,150
2024-05-27,21:33:00,White Chocolate Chip Frappe,3,510
2024-05-27,22:36:00,Peach Mango Frappe,3,480
2024-05-27,10:20:00,Matcha Frappuccino,3,480
2024-05-27,11:07:00,Caramel Macchiato,3,480
2024-05-27,23:14:00,Peach Mango Frappe,3,480
2024-05-27,07:01:00,Hazelnut Mocha Macchiato,4,640
2024-05-27,01:01:00,Latte,1,145
2024-05-27,23:25:00,Coffee Jelly Frappuccino,4,680
2024-05-28,21:52:00,Creamy Chicken Pesto,2,340
2024-05-28,13:29:00,Strawberries & Cream,4,640
2024-05-28,12:31:00,Creamy Chicken Pesto,4,680
2024-05-28,23:05:00,White Chocolate Chip Frappe,1,170
2024-05-28,18:57:00,Mojos,4,420
2024-05-28,19:28:00,Biscoff Cream,4,680
2024-05-28,06:15:00,Chocolate Frappe,4,640
2024-05-28,02:45:00,Mocha,2,320
2024-05-28,10:16:00,Mojos,4,420
2024-05-28,22:35:00,Lasagna,3,510
2024-05-28,01:18:00,Strawberries & Cream,1,160
2024-05-28,18:46:00,White Hot Chocolate,2,300
2024-05-28,03:43:00,Black Tea Strawberry Peach,2,280
2024-05-28,03:45:00,Chicken or Beef Quesadilla Whole,2,400
2024-05-28,03:29:00,Caramel Macchiato,4,640
2024-05-28,01:35:00,Mocha,2,320
2024-05-28,12:35:00,Lasagna,2,340
2024-05-28,06:33:00,Choose Any Two,4,760
2024-05-28,10:03:00,White Hot Chocolate,2,300
2024-05-28,02:12:00,Cookies & Cream Frappe,3,510
2024-05-28,22:17:00,Bap's Coffee Signature,3,480
2024-05-28,16:15:00,Mojos,2,210
2024-05-28,20:15:00,Coffee Jelly Frappuccino,4,680
2024-05-28,11:30:00,Cookies & Cream Frappe,2,340
2024-05-28,22:34:00,Chicken or Beef Quesadilla Half,2,220
2024-05-28,17:57:00,Nachos (for sharing),4,780
2024-05-29,14:49:00,Hazelnut Mocha Macchiato,1,160
2024-05-29,13:43:00,White Chocolate Chip Frappe,3,510
2024-05-29,11:40:00,Peach Mango Frappe,3,480
2024-05-29,18:56:00,Cookies & Cream Frappe,4,680
2024-05-29,13:46:00,Sausage,2,210
2024-05-29,14:11:00,Chicken or Beef Quesadilla Whole,4,800
2024-05-29,00:44:00,Matcha Frappe,4,640
2024-05-29,07:22:00,Creamy Chicken Pesto,2,340
2024-05-29,04:26:00,White Chocolate Chip Frappe,2,340
2024-05-29,23:22:00,White Chocolate Mocha,1,160
2024-05-29,16:35:00,Chicken or Beef Quesadilla Half,1,110
2024-05-30,20:36:00,White Hot Chocolate,4,600
2024-05-30,05:22:00,Chocolate Frappe,2,320
2024-05-30,05:02:00,Chocolate Frappe,2,320
2024-05-30,20:23:00,Biscoff Cream,4,680
2024-05-30,11:31:00,Matcha Frappe,4,640
2024-05-30,19:21:00,White Hot Chocolate,3,450
2024-05-30,00:48:00,Americano,4,440
2024-05-30,04:52:00,Matcha Frappuccino,4,640
2024-05-30,05:10:00,Biscoff (Coffee or None),1,170
2024-05-30,10:38:00,Hazelnut Mocha Macchiato,2,320
2024-05-30,10:04:00,Strawberries & Cream,2,320
2024-05-30,03:44:00,Hazelnut Mocha Macchiato,3,480
2024-05-30,00:10:00,Biscoff (Coffee or None),1,170
2024-05-30,00:34:00,White Hot Chocolate,3,450
2024-05-30,20:43:00,Salted Caramel Latte,1,160
2024-05-30,09:54:00,Classic Chocolate,2,300
2024-05-30,18:23:00,Biscoff (Coffee or None),1,170
2024-05-30,21:53:00,White Hot Chocolate,3,450
2024-05-30,16:28:00,Spanish Latte,4,640
2024-05-30,23:02:00,Classic Chocolate,3,450
2024-05-30,03:15:00,Spanish Latte,3,480
2024-05-30,11:45:00,Mojos,1,105
2024-05-30,13:24:00,Biscoff Cream,1,170
2024-05-30,15:39:00,Matcha Frappuccino,4,640
2024-05-30,16:06:00,Chocolate Frappe,2,320
2024-05-30,18:20:00,Mocha,1,160
2024-05-31,16:23:00,Spanish Latte,2,320
2024-05-31,10:14:00,Lasagna,3,510
2024-05-31,23:06:00,White Chocolate Mocha,1,160
2024-05-31,05:23:00,Cappuccino,2,290
2024-05-31,02:44:00,White Chocolate Mocha,1,160
2024-05-31,13:17:00,Savory Bites,3,315
2024-05-31,19:36:00,Bap's Coffee Signature,1,160
2024-05-31,10:26:00,Americano,2,220
2024-05-31,17:13:00,Matcha Frappe,4,640
2024-05-31,08:00:00,Spanish Latte,1,160
2024-05-31,14:28:00,Classic Chocolate,4,600
2024-06-01,07:45:00,Latte,1,145
2024-06-01,13:18:00,Matcha,3,450
2024-06-01,10:04:00,Strawberries & Cream,4,640
2024-06-01,13:40:00,Lasagna,1,170
2024-06-01,19:36:00,Coffee Jelly Frappuccino,2,340
2024-06-01,17:09:00,Coffee Jelly Frappuccino,4,680
2024-06-01,11:56:00,Matcha Frappuccino,2,320
2024-06-01,11:05:00,Peach Mango Frappe,3,480
2024-06-01,02:40:00,Cookies & Cream Frappe,2,340
2024-06-01,02:28:00,Strawberries & Cream,2,320
2024-06-02,10:31:00,Biscoff Cream,4,680
2024-06-02,08:39:00,Mojos,4,420
2024-06-02,04:34:00,Latte,1,145
2024-06-02,18:22:00,Cappuccino,2,290
2024-06-02,09:17:00,Biscoff Latte,1,160
2024-06-02,02:20:00,Creamy Chicken Pesto,1,170
2024-06-02,12:09:00,Caramel Macchiato,1,160
2024-06-02,06:16:00,Creamy Chicken Pesto,4,680
2024-06-02,19:35:00,Matcha,3,450
2024-06-02,16:34:00,Sausage,4,420
2024-06-02,00:11:00,Matcha,4,600
2024-06-02,15:38:00,Mojos,1,105
2024-06-02,00:56:00,Matcha Frappuccino,3,480
2024-06-02,07:27:00,Cookies & Cream Frappe,3,510
2024-06-02,03:21:00,Chicken or Beef Quesadilla Half,2,220
2024-06-02,05:55:00,White Chocolate Mocha,4,640
2024-06-02,09:14:00,White Hot Chocolate,3,450
2024-06-02,02:34:00,White Chocolate Chip Frappe,2,340
2024-06-02,05:20:00,White Chocolate Mocha,2,320
2024-06-02,14:32:00,Coffee Jelly Frappuccino,4,680
2024-06-02,19:08:00,Peach Mango Frappe,3,480
2024-06-02,00:50:00,Lasagna,4,680
2024-06-02,21:09:00,White Chocolate Mocha,3,480
2024-06-02,22:19:00,Americano,2,220
2024-06-02,12:58:00,White Hot Chocolate,4,600
2024-06-03,21:55:00,Hazelnut Mocha Macchiato,4,640
2024-06-03,19:24:00,Choose Any Two,2,380
2024-06-03,11:52:00,Biscoff (Coffee or None),4,680
2024-06-03,21:16:00,Choose Any Two,1,190
2024-06-03,11:39:00,Biscoff Latte,2,320
2024-06-03,13:30:00,Black Tea Strawberry Peach,3,420
2024-06-03,22:26:00,White Chocolate Mocha,4,640
2024-06-03,10:27:00,Spanish Latte,4,640
2024-06-03,18:00:00,Biscoff Latte,2,320
2024-06-03,15:10:00,Hazelnut Mocha Macchiato,2,320
2024-06-03,23:15:00,Matcha Frappe,1,160
2024-06-03,08:33:00,Biscoff (Coffee or None),4,680
2024-06-03,16:33:00,Cookies & Cream Frappe,3,510
2024-06-03,13:58:00,Lasagna,2,340
2024-06-03,13:29:00,Sausage,1,105
2024-06-03,18:08:00,Spanish Latte,2,320
2024-06-03,07:46:00,Americano,2,220
2024-06-03,19:31:00,Matcha Frappuccino,1,160
2024-06-03,02:28:00,White Chocolate Chip Frappe,4,680
2024-06-04,13:09:00,White Hot Chocolate,4,600
2024-06-04,21:49:00,Matcha Frappe,2,320
2024-06-04,21:33:00,Nachos (for sharing),4,780
2024-06-04,00:23:00,Caramel Macchiato,4,640
2024-06-04,05:10:00,Choose Any Two,1,190
2024-06-04,11:03:00,Biscoff Cream,2,340
2024-06-04,11:45:00,Lasagna,4,680
2024-06-04,09:46:00,Americano,3,330
2024-06-04,19:48:00,Chicken or Beef Quesadilla Whole,1,200
2024-06-04,21:48:00,Savory Bites,3,315
2024-06-04,19:21:00,Latte,3,435
2024-06-04,11:55:00,Matcha,3,450
2024-06-04,23:59:00,Sausage,4,420
2024-06-05,00:25:00,Bap's Platter (for sharing),3,870
2024-06-05,00:55:00,Americano,1,110
2024-06-05,14:08:00,Cappuccino,2,290
2024-06-05,05:07:00,Hazelnut Mocha Macchiato,3,480
2024-06-05,13:21:00,Bap's Coffee Signature,2,320
2024-06-05,09:44:00,Americano,4,440
2024-06-05,05:55:00,Chocolate Frappe,4,640
2024-06-05,15:04:00,Salted Caramel Latte,1,160
2024-06-05,02:25:00,Coffee Jelly Frappuccino,4,680
2024-06-05,10:45:00,Bap's Coffee Signature,3,480
2024-06-05,07:43:00,Hazelnut Mocha Macchiato,1,160
2024-06-05,14:56:00,Biscoff Cream,3,510
2024-06-05,02:44:00,Chocolate Frappe,1,160
2024-06-05,03:11:00,Strawberries & Cream,2,320
2024-06-05,09:33:00,Coffee Jelly Frappuccino,4,680
2024-06-05,13:17:00,Nachos (for sharing),3,585
2024-06-05,11:39:00,Cookies & Cream Frappe,2,340
2024-06-05,15:19:00,Biscoff Latte,4,640
2024-06-05,00:36:00,Salted Caramel Latte,4,640
2024-06-06,23:45:00,Peach Mango Frappe,1,160
2024-06-06,11:45:00,Biscoff (Coffee or None),4,680
2024-06-06,20:24:00,Nachos (for sharing),4,780
2024-06-06,16:56:00,Chicken or Beef Quesadilla Whole,3,600
2024-06-06,13:52:00,Biscoff Latte,2,320
2024-06-06,06:32:00,Matcha Frappuccino,4,640
2024-06-06,07:20:00,Black Tea Strawberry Peach,1,140
2024-06-06,05:19:00,Coffee Jelly Frappuccino,1,170
2024-06-06,18:14:00,White Chocolate Chip Frappe,4,680
2024-06-06,03:55:00,White Chocolate Chip Frappe,1,170
2024-06-06,19:45:00,Creamy Chicken Pesto,3,510
2024-06-06,00:59:00,Bap's Coffee Signature,1,160
